Classifier,Metaparameters,Word Representation,Preprocessing,F1 Score,Train Time,Test time
KNNClassifier,"{n_neighbors: 3, weights: distance, p: 1}",CountStandardBowMapper,Tarea1Preprocess,0.49457804509847875,0.006003618240356445,0.500584602355957
KNNClassifier,"{n_neighbors: 3, weights: distance, p: 2}",CountStandardBowMapper,Tarea1Preprocess,0.49094959462806864,0.00599980354309082,0.2579374313354492
KNNClassifier,"{n_neighbors: 7, weights: uniform, p: 1}",CountStandardBowMapper,Tarea1Preprocess,0.5346382689897148,0.005999565124511719,0.6097302436828613
KNNClassifier,"{n_neighbors: 7, weights: uniform, p: 2}",CountStandardBowMapper,Tarea1Preprocess,0.5177717001671093,0.00699925422668457,0.3077812194824219
KNNClassifier,"{n_neighbors: 7, weights: distance, p: 1}",CountStandardBowMapper,Tarea1Preprocess,0.5331557901748992,0.005000114440917969,0.5616054534912109
KNNClassifier,"{n_neighbors: 7, weights: distance, p: 2}",CountStandardBowMapper,Tarea1Preprocess,0.5244092224472349,0.005084037780761719,0.28777480125427246
KNNClassifier,"{n_neighbors: 10, weights: uniform, p: 1}",CountStandardBowMapper,Tarea1Preprocess,0.5240654574602495,0.00608515739440918,0.5864303112030029
KNNClassifier,"{n_neighbors: 10, weights: uniform, p: 2}",CountStandardBowMapper,Tarea1Preprocess,0.5210312408724117,0.005002260208129883,0.3054928779602051
KNNClassifier,"{n_neighbors: 10, weights: distance, p: 1}",CountStandardBowMapper,Tarea1Preprocess,0.5244674633726395,0.0040361881256103516,0.55523681640625
KNNClassifier,"{n_neighbors: 10, weights: distance, p: 2}",CountStandardBowMapper,Tarea1Preprocess,0.5194478870456539,0.008910894393920898,0.33051180839538574
